Sucursal,País,Ciudad,Mes,Categoría,Ventas,Empleados Sucursal
Sucursal_89,México,Guadalajara,2024-05,Lavadoras,20699,50
Sucursal_89,México,Guadalajara,2024-05,Televisores,66133,50
Sucursal_89,México,Guadalajara,2024-05,Microondas,26405,50
Sucursal_89,México,Guadalajara,2024-06,Refrigeradores,11901,50
Sucursal_89,México,Guadalajara,2024-06,Lavadoras,21285,50
Sucursal_89,México,Guadalajara,2024-06,Televisores,136680,50
Sucursal_89,México,Guadalajara,2024-06,Microondas,24316,50
Sucursal_89,México,Guadalajara,2024-07,Refrigeradores,45578,50
Sucursal_89,México,Guadalajara,2024-07,Lavadoras,23626,50
Sucursal_89,México,Guadalajara,2024-07,Televisores,109045,50
Sucursal_89,México,Guadalajara,2024-07,Microondas,43038,50
Sucursal_89,México,Guadalajara,2024-08,Refrigeradores,11099,50
Sucursal_89,México,Guadalajara,2024-08,Lavadoras,14386,50
Sucursal_89,México,Guadalajara,2024-08,Televisores,156351,50
Sucursal_89,México,Guadalajara,2024-08,Microondas,49478,50
Sucursal_89,México,Guadalajara,2024-09,Refrigeradores,47405,50
Sucursal_89,México,Guadalajara,2024-09,Lavadoras,51836,50
Sucursal_89,México,Guadalajara,2024-09,Televisores,83270,50
Sucursal_89,México,Guadalajara,2024-09,Microondas,17474,50
Sucursal_89,México,Guadalajara,2024-10,Refrigeradores,34126,50
Sucursal_89,México,Guadalajara,2024-10,Lavadoras,44122,50
Sucursal_89,México,Guadalajara,2024-10,Televisores,81796,50
Sucursal_89,México,Guadalajara,2024-10,Microondas,37070,50
Sucursal_89,México,Guadalajara,2024-11,Refrigeradores,43497,50
Sucursal_89,México,Guadalajara,2024-11,Lavadoras,26201,50
Sucursal_89,México,Guadalajara,2024-11,Televisores,129690,50
Sucursal_89,México,Guadalajara,2024-11,Microondas,16145,50
Sucursal_89,México,Guadalajara,2024-12,Refrigeradores,12881,50
Sucursal_89,México,Guadalajara,2024-12,Lavadoras,24227,50
Sucursal_89,México,Guadalajara,2024-12,Televisores,88901,50
Sucursal_89,México,Guadalajara,2024-12,Microondas,22451,50
Sucursal_90,Chile,Santiago,2024-01,Refrigeradores,30069,44
Sucursal_90,Chile,Santiago,2024-01,Lavadoras,70556,44
Sucursal_90,Chile,Santiago,2024-01,Televisores,63721,44
Sucursal_90,Chile,Santiago,2024-01,Microondas,39293,44
Sucursal_90,Chile,Santiago,2024-02,Refrigeradores,34351,44
Sucursal_90,Chile,Santiago,2024-02,Lavadoras,68992,44
Sucursal_90,Chile,Santiago,2024-02,Televisores,42668,44
Sucursal_90,Chile,Santiago,2024-02,Microondas,27137,44
Sucursal_90,Chile,Santiago,2024-03,Refrigeradores,53687,44
Sucursal_90,Chile,Santiago,2024-03,Lavadoras,72018,44
Sucursal_90,Chile,Santiago,2024-03,Televisores,14576,44
Sucursal_90,Chile,Santiago,2024-03,Microondas,48543,44
Sucursal_90,Chile,Santiago,2024-04,Refrigeradores,53465,44
Sucursal_90,Chile,Santiago,2024-04,Lavadoras,163925,44
Sucursal_90,Chile,Santiago,2024-04,Televisores,25210,44
Sucursal_90,Chile,Santiago,2024-04,Microondas,55215,44
Sucursal_90,Chile,Santiago,2024-05,Refrigeradores,54247,44
Sucursal_90,Chile,Santiago,2024-05,Lavadoras,74997,44
Sucursal_90,Chile,Santiago,2024-05,Televisores,18421,44
Sucursal_90,Chile,Santiago,2024-05,Microondas,40986,44
Sucursal_90,Chile,Santiago,2024-06,Refrigeradores,38451,44
Sucursal_90,Chile,Santiago,2024-06,Lavadoras,78490,44
Sucursal_90,Chile,Santiago,2024-06,Televisores,35648,44
Sucursal_90,Chile,Santiago,2024-06,Microondas,28953,44
Sucursal_90,Chile,Santiago,2024-07,Refrigeradores,54693,44
Sucursal_90,Chile,Santiago,2024-07,Lavadoras,84875,44
Sucursal_90,Chile,Santiago,2024-07,Televisores,31029,44
Sucursal_90,Chile,Santiago,2024-07,Microondas,21082,44
Sucursal_90,Chile,Santiago,2024-08,Refrigeradores,55245,44
Sucursal_90,Chile,Santiago,2024-08,Lavadoras,88936,44
Sucursal_90,Chile,Santiago,2024-08,Televisores,29378,44
Sucursal_90,Chile,Santiago,2024-08,Microondas,64344,44
Sucursal_90,Chile,Santiago,2024-09,Refrigeradores,28998,44
Sucursal_90,Chile,Santiago,2024-09,Lavadoras,91243,44
Sucursal_90,Chile,Santiago,2024-09,Televisores,15813,44
Sucursal_90,Chile,Santiago,2024-09,Microondas,21349,44
Sucursal_90,Chile,Santiago,2024-10,Refrigeradores,46777,44
Sucursal_90,Chile,Santiago,2024-10,Lavadoras,70812,44
Sucursal_90,Chile,Santiago,2024-10,Televisores,39248,44
Sucursal_90,Chile,Santiago,2024-10,Microondas,43870,44
Sucursal_90,Chile,Santiago,2024-11,Refrigeradores,50195,44
Sucursal_90,Chile,Santiago,2024-11,Lavadoras,102824,44
Sucursal_90,Chile,Santiago,2024-11,Televisores,20109,44
Sucursal_90,Chile,Santiago,2024-11,Microondas,13740,44
Sucursal_90,Chile,Santiago,2024-12,Refrigeradores,28432,44
Sucursal_90,Chile,Santiago,2024-12,Lavadoras,82468,44
Sucursal_90,Chile,Santiago,2024-12,Televisores,21449,44
Sucursal_90,Chile,Santiago,2024-12,Microondas,57942,44
Sucursal_91,Perú,Lima,2024-01,Refrigeradores,41010,33
Sucursal_91,Perú,Lima,2024-01,Lavadoras,31854,33
Sucursal_91,Perú,Lima,2024-01,Televisores,8639,33
Sucursal_91,Perú,Lima,2024-01,Microondas,58423,33
Sucursal_91,Perú,Lima,2024-02,Refrigeradores,30262,33
Sucursal_91,Perú,Lima,2024-02,Lavadoras,28302,33
Sucursal_91,Perú,Lima,2024-02,Televisores,34988,33
Sucursal_91,Perú,Lima,2024-02,Microondas,105124,33
Sucursal_91,Perú,Lima,2024-03,Refrigeradores,29894,33
Sucursal_91,Perú,Lima,2024-03,Lavadoras,22135,33
Sucursal_91,Perú,Lima,2024-03,Televisores,38303,33
Sucursal_91,Perú,Lima,2024-03,Microondas,122295,33
Sucursal_91,Perú,Lima,2024-04,Refrigeradores,10104,33
Sucursal_91,Perú,Lima,2024-04,Lavadoras,29591,33
Sucursal_91,Perú,Lima,2024-04,Televisores,19343,33
Sucursal_91,Perú,Lima,2024-04,Microondas,53127,33
Sucursal_91,Perú,Lima,2024-05,Refrigeradores,10766,33
Sucursal_91,Perú,Lima,2024-05,Lavadoras,16755,33
Sucursal_91,Perú,Lima,2024-05,Televisores,17176,33
Sucursal_91,Perú,Lima,2024-05,Microondas,87321,33
Sucursal_91,Perú,Lima,2024-06,Refrigeradores,14622,33
Sucursal_91,Perú,Lima,2024-06,Lavadoras,36900,33
Sucursal_91,Perú,Lima,2024-06,Televisores,11618,33
Sucursal_91,Perú,Lima,2024-06,Microondas,89181,33
Sucursal_91,Perú,Lima,2024-07,Refrigeradores,12052,33
Sucursal_91,Perú,Lima,2024-07,Lavadoras,12364,33
Sucursal_91,Perú,Lima,2024-07,Televisores,25853,33
Sucursal_91,Perú,Lima,2024-07,Microondas,88644,33
Sucursal_91,Perú,Lima,2024-08,Refrigeradores,37497,33
Sucursal_91,Perú,Lima,2024-08,Lavadoras,36312,33
Sucursal_91,Perú,Lima,2024-08,Televisores,26065,33
Sucursal_91,Perú,Lima,2024-08,Microondas,70830,33
Sucursal_91,Perú,Lima,2024-09,Refrigeradores,25554,33
Sucursal_91,Perú,Lima,2024-09,Lavadoras,18089,33
Sucursal_91,Perú,Lima,2024-09,Televisores,22732,33
Sucursal_91,Perú,Lima,2024-09,Microondas,67659,33
Sucursal_91,Perú,Lima,2024-10,Refrigeradores,33893,33
Sucursal_91,Perú,Lima,2024-10,Lavadoras,28659,33
Sucursal_91,Perú,Lima,2024-10,Televisores,20239,33
Sucursal_91,Perú,Lima,2024-10,Microondas,44562,33
Sucursal_91,Perú,Lima,2024-11,Refrigeradores,13401,33
Sucursal_91,Perú,Lima,2024-11,Lavadoras,23935,33
Sucursal_91,Perú,Lima,2024-11,Televisores,41320,33
Sucursal_91,Perú,Lima,2024-11,Microondas,45523,33
Sucursal_91,Perú,Lima,2024-12,Refrigeradores,37420,33
Sucursal_91,Perú,Lima,2024-12,Lavadoras,17664,33
Sucursal_91,Perú,Lima,2024-12,Televisores,34276,33
Sucursal_91,Perú,Lima,2024-12,Microondas,47270,33
Sucursal_92,Argentina,Buenos Aires,2024-01,Refrigeradores,87906,54
Sucursal_92,Argentina,Buenos Aires,2024-01,Lavadoras,28893,54
Sucursal_92,Argentina,Buenos Aires,2024-01,Televisores,30467,54
Sucursal_92,Argentina,Buenos Aires,2024-01,Microondas,23896,54
Sucursal_92,Argentina,Buenos Aires,2024-02,Refrigeradores,98310,54
Sucursal_92,Argentina,Buenos Aires,2024-02,Lavadoras,28943,54
Sucursal_92,Argentina,Buenos Aires,2024-02,Televisores,36380,54
Sucursal_92,Argentina,Buenos Aires,2024-02,Microondas,8523,54
Sucursal_92,Argentina,Buenos Aires,2024-03,Refrigeradores,77028,54
Sucursal_92,Argentina,Buenos Aires,2024-03,Lavadoras,22827,54
Sucursal_92,Argentina,Buenos Aires,2024-03,Televisores,26638,54
Sucursal_92,Argentina,Buenos Aires,2024-03,Microondas,14970,54
Sucursal_92,Argentina,Buenos Aires,2024-04,Refrigeradores,50623,54
Sucursal_92,Argentina,Buenos Aires,2024-04,Lavadoras,22281,54
Sucursal_92,Argentina,Buenos Aires,2024-04,Televisores,29007,54
Sucursal_92,Argentina,Buenos Aires,2024-04,Microondas,12385,54
Sucursal_92,Argentina,Buenos Aires,2024-05,Refrigeradores,61953,54
Sucursal_92,Argentina,Buenos Aires,2024-05,Lavadoras,22719,54
Sucursal_92,Argentina,Buenos Aires,2024-05,Televisores,11368,54
Sucursal_92,Argentina,Buenos Aires,2024-05,Microondas,14289,54
Sucursal_92,Argentina,Buenos Aires,2024-06,Refrigeradores,68869,54
Sucursal_92,Argentina,Buenos Aires,2024-06,Lavadoras,20900,54
Sucursal_92,Argentina,Buenos Aires,2024-06,Televisores,36497,54
Sucursal_92,Argentina,Buenos Aires,2024-06,Microondas,22173,54
Sucursal_92,Argentina,Buenos Aires,2024-07,Refrigeradores,80915,54
Sucursal_92,Argentina,Buenos Aires,2024-07,Lavadoras,13865,54
Sucursal_92,Argentina,Buenos Aires,2024-07,Televisores,17019,54
Sucursal_92,Argentina,Buenos Aires,2024-07,Microondas,7789,54
Sucursal_92,Argentina,Buenos Aires,2024-08,Refrigeradores,100373,54
Sucursal_92,Argentina,Buenos Aires,2024-08,Lavadoras,12144,54
Sucursal_92,Argentina,Buenos Aires,2024-08,Televisores,14689,54
Sucursal_92,Argentina,Buenos Aires,2024-08,Microondas,9167,54
Sucursal_92,Argentina,Buenos Aires,2024-09,Refrigeradores,43741,54
Sucursal_92,Argentina,Buenos Aires,2024-09,Lavadoras,32208,54
Sucursal_92,Argentina,Buenos Aires,2024-09,Televisores,14179,54
Sucursal_92,Argentina,Buenos Aires,2024-09,Microondas,28452,54
Sucursal_92,Argentina,Buenos Aires,2024-10,Refrigeradores,46543,54
Sucursal_92,Argentina,Buenos Aires,2024-10,Lavadoras,7655,54
Sucursal_92,Argentina,Buenos Aires,2024-10,Televisores,12788,54
Sucursal_92,Argentina,Buenos Aires,2024-10,Microondas,23947,54
Sucursal_92,Argentina,Buenos Aires,2024-11,Refrigeradores,54706,54
Sucursal_92,Argentina,Buenos Aires,2024-11,Lavadoras,20133,54
Sucursal_92,Argentina,Buenos Aires,2024-11,Televisores,16033,54
Sucursal_92,Argentina,Buenos Aires,2024-11,Microondas,10655,54
Sucursal_92,Argentina,Buenos Aires,2024-12,Refrigeradores,86918,54
Sucursal_92,Argentina,Buenos Aires,2024-12,Lavadoras,29530,54
Sucursal_92,Argentina,Buenos Aires,2024-12,Televisores,29002,54
Sucursal_92,Argentina,Buenos Aires,2024-12,Microondas,24035,54
Sucursal_93,Argentina,Buenos Aires,2024-01,Refrigeradores,40730,36
Sucursal_93,Argentina,Buenos Aires,2024-01,Lavadoras,10755,36
Sucursal_93,Argentina,Buenos Aires,2024-01,Televisores,18184,36
Sucursal_93,Argentina,Buenos Aires,2024-01,Microondas,28856,36
Sucursal_93,Argentina,Buenos Aires,2024-02,Refrigeradores,42347,36
Sucursal_93,Argentina,Buenos Aires,2024-02,Lavadoras,16409,36
Sucursal_93,Argentina,Buenos Aires,2024-02,Televisores,25042,36
Sucursal_93,Argentina,Buenos Aires,2024-02,Microondas,18454,36
Sucursal_93,Argentina,Buenos Aires,2024-03,Refrigeradores,49572,36
Sucursal_93,Argentina,Buenos Aires,2024-03,Lavadoras,27249,36
Sucursal_93,Argentina,Buenos Aires,2024-03,Televisores,24929,36
Sucursal_93,Argentina,Buenos Aires,2024-03,Microondas,26861,36
Sucursal_93,Argentina,Buenos Aires,2024-04,Refrigeradores,50261,36
Sucursal_93,Argentina,Buenos Aires,2024-04,Lavadoras,20611,36
Sucursal_93,Argentina,Buenos Aires,2024-04,Televisores,14631,36
Sucursal_93,Argentina,Buenos Aires,2024-04,Microondas,14920,36
Sucursal_93,Argentina,Buenos Aires,2024-05,Refrigeradores,50228,36
Sucursal_93,Argentina,Buenos Aires,2024-05,Lavadoras,24208,36
Sucursal_93,Argentina,Buenos Aires,2024-05,Televisores,35275,36
Sucursal_93,Argentina,Buenos Aires,2024-05,Microondas,33228,36
Sucursal_93,Argentina,Buenos Aires,2024-06,Refrigeradores,64488,36
Sucursal_93,Argentina,Buenos Aires,2024-06,Lavadoras,14229,36
Sucursal_93,Argentina,Buenos Aires,2024-06,Televisores,15181,36
Sucursal_93,Argentina,Buenos Aires,2024-06,Microondas,32900,36
Sucursal_93,Argentina,Buenos Aires,2024-07,Refrigeradores,66053,36
Sucursal_93,Argentina,Buenos Aires,2024-07,Lavadoras,28788,36
Sucursal_93,Argentina,Buenos Aires,2024-07,Televisores,10230,36
Sucursal_93,Argentina,Buenos Aires,2024-07,Microondas,32055,36
Sucursal_93,Argentina,Buenos Aires,2024-08,Refrigeradores,79103,36
Sucursal_93,Argentina,Buenos Aires,2024-08,Lavadoras,10907,36
Sucursal_93,Argentina,Buenos Aires,2024-08,Televisores,29872,36
Sucursal_93,Argentina,Buenos Aires,2024-08,Microondas,17433,36
Sucursal_93,Argentina,Buenos Aires,2024-09,Refrigeradores,104033,36
Sucursal_93,Argentina,Buenos Aires,2024-09,Lavadoras,11264,36
Sucursal_93,Argentina,Buenos Aires,2024-09,Televisores,17359,36
Sucursal_93,Argentina,Buenos Aires,2024-09,Microondas,28547,36
Sucursal_93,Argentina,Buenos Aires,2024-10,Refrigeradores,88587,36
Sucursal_93,Argentina,Buenos Aires,2024-10,Lavadoras,10191,36
Sucursal_93,Argentina,Buenos Aires,2024-10,Televisores,18049,36
Sucursal_93,Argentina,Buenos Aires,2024-10,Microondas,9973,36
Sucursal_93,Argentina,Buenos Aires,2024-11,Refrigeradores,92181,36
Sucursal_93,Argentina,Buenos Aires,2024-11,Lavadoras,34091,36
Sucursal_93,Argentina,Buenos Aires,2024-11,Televisores,33240,36
Sucursal_93,Argentina,Buenos Aires,2024-11,Microondas,34550,36
Sucursal_93,Argentina,Buenos Aires,2024-12,Refrigeradores,61623,36
Sucursal_93,Argentina,Buenos Aires,2024-12,Lavadoras,36698,36
Sucursal_93,Argentina,Buenos Aires,2024-12,Televisores,21502,36
Sucursal_93,Argentina,Buenos Aires,2024-12,Microondas,14472,36
Sucursal_94,Argentina,Córdoba,2024-01,Refrigeradores,81247,38
Sucursal_94,Argentina,Córdoba,2024-01,Lavadoras,31295,38
Sucursal_94,Argentina,Córdoba,2024-01,Televisores,36172,38
Sucursal_94,Argentina,Córdoba,2024-01,Microondas,19742,38
Sucursal_94,Argentina,Córdoba,2024-02,Refrigeradores,107495,38
Sucursal_94,Argentina,Córdoba,2024-02,Lavadoras,20165,38
Sucursal_94,Argentina,Córdoba,2024-02,Televisores,24899,38
Sucursal_94,Argentina,Córdoba,2024-02,Microondas,35383,38
Sucursal_94,Argentina,Córdoba,2024-03,Refrigeradores,67944,38
Sucursal_94,Argentina,Córdoba,2024-03,Lavadoras,21887,38
Sucursal_94,Argentina,Córdoba,2024-03,Televisores,15488,38
Sucursal_94,Argentina,Córdoba,2024-03,Microondas,8769,38
Sucursal_94,Argentina,Córdoba,2024-04,Refrigeradores,111564,38
Sucursal_94,Argentina,Córdoba,2024-04,Lavadoras,37261,38
Sucursal_94,Argentina,Córdoba,2024-04,Televisores,9903,38
Sucursal_94,Argentina,Córdoba,2024-04,Microondas,28242,38
Sucursal_94,Argentina,Córdoba,2024-05,Refrigeradores,100786,38
Sucursal_94,Argentina,Córdoba,2024-05,Lavadoras,36489,38
Sucursal_94,Argentina,Córdoba,2024-05,Televisores,22268,38
Sucursal_94,Argentina,Córdoba,2024-05,Microondas,28910,38
Sucursal_94,Argentina,Córdoba,2024-06,Refrigeradores,75679,38
Sucursal_94,Argentina,Córdoba,2024-06,Lavadoras,12043,38
Sucursal_94,Argentina,Córdoba,2024-06,Televisores,10947,38
Sucursal_94,Argentina,Córdoba,2024-06,Microondas,14607,38
Sucursal_94,Argentina,Córdoba,2024-07,Refrigeradores,81682,38
Sucursal_94,Argentina,Córdoba,2024-07,Lavadoras,9532,38
Sucursal_94,Argentina,Córdoba,2024-07,Televisores,12427,38
Sucursal_94,Argentina,Córdoba,2024-07,Microondas,35154,38
Sucursal_94,Argentina,Córdoba,2024-08,Refrigeradores,96495,38
Sucursal_94,Argentina,Córdoba,2024-08,Lavadoras,10322,38
Sucursal_94,Argentina,Córdoba,2024-08,Televisores,11213,38
Sucursal_94,Argentina,Córdoba,2024-08,Microondas,30163,38
Sucursal_94,Argentina,Córdoba,2024-09,Refrigeradores,67729,38
Sucursal_94,Argentina,Córdoba,2024-09,Lavadoras,17828,38
Sucursal_94,Argentina,Córdoba,2024-09,Televisores,23650,38
Sucursal_94,Argentina,Córdoba,2024-09,Microondas,32781,38
Sucursal_94,Argentina,Córdoba,2024-10,Refrigeradores,69163,38
Sucursal_94,Argentina,Córdoba,2024-10,Lavadoras,31781,38
Sucursal_94,Argentina,Córdoba,2024-10,Televisores,28540,38
Sucursal_94,Argentina,Córdoba,2024-10,Microondas,20763,38
Sucursal_94,Argentina,Córdoba,2024-11,Refrigeradores,52987,38
Sucursal_94,Argentina,Córdoba,2024-11,Lavadoras,21501,38
Sucursal_94,Argentina,Córdoba,2024-11,Televisores,18198,38
Sucursal_94,Argentina,Córdoba,2024-11,Microondas,21959,38
Sucursal_94,Argentina,Córdoba,2024-12,Refrigeradores,58216,38
Sucursal_94,Argentina,Córdoba,2024-12,Lavadoras,31386,38
Sucursal_94,Argentina,Córdoba,2024-12,Televisores,17832,38
Sucursal_94,Argentina,Córdoba,2024-12,Microondas,9119,38
Sucursal_95,Colombia,Bogotá,2024-01,Refrigeradores,39355,55
Sucursal_95,Colombia,Bogotá,2024-01,Lavadoras,67192,55
Sucursal_95,Colombia,Bogotá,2024-01,Televisores,120721,55
Sucursal_95,Colombia,Bogotá,2024-01,Microondas,18911,55
Sucursal_95,Colombia,Bogotá,2024-02,Refrigeradores,36818,55
Sucursal_95,Colombia,Bogotá,2024-02,Lavadoras,42432,55
Sucursal_95,Colombia,Bogotá,2024-02,Televisores,216365,55
Sucursal_95,Colombia,Bogotá,2024-02,Microondas,37425,55
Sucursal_95,Colombia,Bogotá,2024-03,Refrigeradores,73152,55
Sucursal_95,Colombia,Bogotá,2024-03,Lavadoras,35723,55
Sucursal_95,Colombia,Bogotá,2024-03,Televisores,182112,55
Sucursal_95,Colombia,Bogotá,2024-03,Microondas,73216,55
Sucursal_95,Colombia,Bogotá,2024-04,Refrigeradores,71688,55
Sucursal_95,Colombia,Bogotá,2024-04,Lavadoras,67198,55
Sucursal_95,Colombia,Bogotá,2024-04,Televisores,223038,55
Sucursal_95,Colombia,Bogotá,2024-04,Microondas,72326,55
Sucursal_95,Colombia,Bogotá,2024-05,Refrigeradores,62694,55
Sucursal_95,Colombia,Bogotá,2024-05,Lavadoras,47189,55
Sucursal_95,Colombia,Bogotá,2024-05,Televisores,82612,55
Sucursal_95,Colombia,Bogotá,2024-05,Microondas,17155,55
Sucursal_95,Colombia,Bogotá,2024-06,Refrigeradores,47934,55
Sucursal_95,Colombia,Bogotá,2024-06,Lavadoras,56973,55
Sucursal_95,Colombia,Bogotá,2024-06,Televisores,125083,55
Sucursal_95,Colombia,Bogotá,2024-06,Microondas,64043,55
Sucursal_95,Colombia,Bogotá,2024-07,Refrigeradores,26863,55
Sucursal_95,Colombia,Bogotá,2024-07,Lavadoras,58484,55
Sucursal_95,Colombia,Bogotá,2024-07,Televisores,239073,55
Sucursal_95,Colombia,Bogotá,2024-07,Microondas,57519,55
Sucursal_95,Colombia,Bogotá,2024-08,Refrigeradores,34604,55
Sucursal_95,Colombia,Bogotá,2024-08,Lavadoras,29304,55
Sucursal_95,Colombia,Bogotá,2024-08,Televisores,227635,55
Sucursal_95,Colombia,Bogotá,2024-08,Microondas,32555,55
Sucursal_95,Colombia,Bogotá,2024-09,Refrigeradores,77389,55
Sucursal_95,Colombia,Bogotá,2024-09,Lavadoras,26488,55
Sucursal_95,Colombia,Bogotá,2024-09,Televisores,144304,55
Sucursal_95,Colombia,Bogotá,2024-09,Microondas,49885,55
Sucursal_95,Colombia,Bogotá,2024-10,Refrigeradores,60069,55
Sucursal_95,Colombia,Bogotá,2024-10,Lavadoras,65985,55
Sucursal_95,Colombia,Bogotá,2024-10,Televisores,217239,55
Sucursal_95,Colombia,Bogotá,2024-10,Microondas,20715,55
Sucursal_95,Colombia,Bogotá,2024-11,Refrigeradores,25123,55
Sucursal_95,Colombia,Bogotá,2024-11,Lavadoras,78706,55
Sucursal_95,Colombia,Bogotá,2024-11,Televisores,156787,55
Sucursal_95,Colombia,Bogotá,2024-11,Microondas,56910,55
Sucursal_95,Colombia,Bogotá,2024-12,Refrigeradores,78380,55
Sucursal_95,Colombia,Bogotá,2024-12,Lavadoras,77184,55
Sucursal_95,Colombia,Bogotá,2024-12,Televisores,225535,55
Sucursal_95,Colombia,Bogotá,2024-12,Microondas,55731,55
Sucursal_96,México,Ciudad de México,2024-01,Refrigeradores,30295,51
Sucursal_96,México,Ciudad de México,2024-01,Lavadoras,19585,51
Sucursal_96,México,Ciudad de México,2024-01,Televisores,147647,51
Sucursal_96,México,Ciudad de México,2024-01,Microondas,39027,51
Sucursal_96,México,Ciudad de México,2024-02,Refrigeradores,24044,51
Sucursal_96,México,Ciudad de México,2024-02,Lavadoras,57705,51
Sucursal_96,México,Ciudad de México,2024-02,Televisores,150336,51
Sucursal_96,México,Ciudad de México,2024-02,Microondas,54120,51
Sucursal_96,México,Ciudad de México,2024-03,Refrigeradores,74366,51
Sucursal_96,México,Ciudad de México,2024-03,Lavadoras,43616,51
Sucursal_96,México,Ciudad de México,2024-03,Televisores,135903,51
Sucursal_96,México,Ciudad de México,2024-03,Microondas,66919,51
Sucursal_96,México,Ciudad de México,2024-04,Refrigeradores,26172,51
Sucursal_96,México,Ciudad de México,2024-04,Lavadoras,81686,51
Sucursal_96,México,Ciudad de México,2024-04,Televisores,90536,51
Sucursal_96,México,Ciudad de México,2024-04,Microondas,24209,51
Sucursal_96,México,Ciudad de México,2024-05,Refrigeradores,70497,51
Sucursal_96,México,Ciudad de México,2024-05,Lavadoras,40233,51
Sucursal_96,México,Ciudad de México,2024-05,Televisores,135183,51
Sucursal_96,México,Ciudad de México,2024-05,Microondas,68282,51
Sucursal_96,México,Ciudad de México,2024-06,Refrigeradores,36604,51
Sucursal_96,México,Ciudad de México,2024-06,Lavadoras,51191,51
Sucursal_96,México,Ciudad de México,2024-06,Televisores,121206,51
Sucursal_96,México,Ciudad de México,2024-06,Microondas,46887,51
Sucursal_96,México,Ciudad de México,2024-07,Refrigeradores,43723,51
Sucursal_96,México,Ciudad de México,2024-07,Lavadoras,62974,51
Sucursal_96,México,Ciudad de México,2024-07,Televisores,190482,51
Sucursal_96,México,Ciudad de México,2024-07,Microondas,44257,51
Sucursal_96,México,Ciudad de México,2024-08,Refrigeradores,50863,51
Sucursal_96,México,Ciudad de México,2024-08,Lavadoras,46504,51
Sucursal_96,México,Ciudad de México,2024-08,Televisores,181943,51
Sucursal_96,México,Ciudad de México,2024-08,Microondas,57852,51
Sucursal_96,México,Ciudad de México,2024-09,Refrigeradores,80319,51
Sucursal_96,México,Ciudad de México,2024-09,Lavadoras,78438,51
Sucursal_96,México,Ciudad de México,2024-09,Televisores,168147,51
